source_row_index,CVE_ID,Commit Message,Links in Message,Link Presence,PATCH,repository,first_patch_url,page_status,page_error,clickable_links,recovered_first_link,recovered_first_link_type,recovery_status,failure_reason,recovered_link_clean,recovered_link_type_for_created_date,recovered_link,mined_recovered_link_type,recovered_link_created_at,recovered_link_created_date_source,recovered_link_created_date_status,recovered_link_created_date_reason,created_date_kind
114,CVE-2015-1169,not found,,contains links,https://github.com/Jasig/cas/commit/7de61b4c6244af9ff8e75a2c92a570f3b075309c,Jasig/cas,https://github.com/Jasig/cas/commit/7de61b4c6244af9ff8e75a2c92a570f3b075309c,200,,https://github.com/apereo/cas/pull/411; https://github.com/apereo/cas/commit/c79fdfad59a2ad792153c511a9be417c7f4ebb6d; https://github.com/apereo/cas/commit/1dad29c71a3d601cf9c00f03a0803186e4123b29,https://github.com/apereo/cas/pull/411,github pull request,successful,,https://github.com/apereo/cas/pull/411,github pull request,https://github.com/apereo/cas/pull/411,github pull request,2014-03-05T16:25:36Z,https://api.github.com/repos/apereo/cas/issues/411,ok,,created_at
115,CVE-2020-17518,"[hotfix][runtime] A customized filename can be specified through Content-Disposition that also allows passing of path information which was not properly handled. This is fixed now.

We just use the filename instead of interpreting any path information that was passed through a custom filename. Two tests were added to verify the proper behavior:
1. a custom filename without path information was used
2. a custom filename with path information was used

The change required adapting the MultipartUploadResource in a way that it is used not as a @ClassRule but as a @Rule instead. This enables us to initialize it differently on a per-test level. The change makes the verification of the uploaded files configurable.",,contains links,https://github.com/apache/flink/commit/a5264a6f41524afe8ceadf1d8ddc8c80f323ebc4,apache/flink,https://github.com/apache/flink/commit/a5264a6f41524afe8ceadf1d8ddc8c80f323ebc4,200,,https://github.com/apache/flink/commit/b561010b0ee741543c3953306037f00d7a9f0801,https://github.com/apache/flink/commit/b561010b0ee741543c3953306037f00d7a9f0801,github commit,successful,,https://github.com/apache/flink/commit/b561010b0ee741543c3953306037f00d7a9f0801,github commit,https://github.com/apache/flink/commit/b561010b0ee741543c3953306037f00d7a9f0801,github commit,2020-11-18T06:23:31Z,https://api.github.com/repos/apache/flink/commits/b561010b0ee741543c3953306037f00d7a9f0801,ok,GitHub commit URL has no created_at; used commit committer date,commit_committer_date
116,CVE-2015-7521,"HIVE-12875 : Verify sem.getInputs() and sem.getOutputs() (Sushanth Sowmyan, reviewed by Alan Gates)",,contains links,https://github.com/apache/hive/commit/98f933f269e6b528ef84912b3d701ca3272ec04b,apache/hive,https://github.com/apache/hive/commit/98f933f269e6b528ef84912b3d701ca3272ec04b,200,,https://issues.apache.org/jira/browse/HIVE-12875; https://github.com/apache/hive/commit/d82409d0d804fa441b7956623ed92719886d2fcd,https://issues.apache.org/jira/browse/HIVE-12875,apache issue tracker,successful,,https://issues.apache.org/jira/browse/HIVE-12875,jira issue tracker,https://issues.apache.org/jira/browse/HIVE-12875,jira issue tracker,2016-01-14T23:43:00Z,https://issues.apache.org/jira/browse/HIVE-12875,ok,parsed from Jira HTML fallback,created_at
117,CVE-2018-15758,"Validate authorization request on approval

Fixes gh-1481",,contains links,https://github.com/spring-projects/spring-security-oauth/commit/623776689fdcc8047f5a908c71f348e1f172a97;https://github.com/spring-projects/spring-security-oauth/commit/f92223afc71687bd3156298054903f50aa71fbf,spring-projects/spring-security-oauth,https://github.com/spring-projects/spring-security-oauth/commit/623776689fdcc8047f5a908c71f348e1f172a97,200,,https://github.com/spring-attic/spring-security-oauth/issues/1481; https://github.com/spring-attic/spring-security-oauth/commit/0df211720ee5b6d31e0c5cf8faeeee7da8144c32,https://github.com/spring-attic/spring-security-oauth/issues/1481,github issue,successful,,https://github.com/spring-attic/spring-security-oauth/issues/1481,github issue,https://github.com/spring-attic/spring-security-oauth/issues/1481,github issue,2018-09-12T10:06:11Z,https://api.github.com/repos/spring-attic/spring-security-oauth/issues/1481,ok,,created_at
118,CVE-2012-0213,not found,,contains links,https://github.com/apache/poi/commit/c702bc5ce58f9f11f408c7568cc96382c76641ef,apache/poi,https://github.com/apache/poi/commit/c702bc5ce58f9f11f408c7568cc96382c76641ef,200,,https://svn.apache.org/repos/asf/poi/trunk@1487555; https://github.com/apache/poi/commit/8044d82dd589d67dddb9cfcae71a708968b3d71c,https://svn.apache.org/repos/asf/poi/trunk@1487555,source/tracker link,successful,,https://svn.apache.org/repos/asf/poi/trunk@1487555,svn/source link,https://svn.apache.org/repos/asf/poi/trunk@1487555,svn/source link,,https://svn.apache.org/repos/asf/poi/trunk@1487555,not_available,"SVN revision date not found for r1487555; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/poi/trunk@1487555",
119,CVE-2018-10936,"security: implement SSL hostname verification for non-default (LibPQFactory) SSL factories (CVE-2018-10936)

In order to configure full SLL verification, `sslmode=verify-full` should be used.
However, previous versions of pgjdbc missed hostname verification for non-default SSL factories,
so `sslmode=verify-full` was effectively the same as `sslmode=verify-ca`.

Default sslfactory (which is LibPQFactory) is not impacted.

Extra changes:
- support for sslmode=allow/prefer/require
- ssl=true is treated as verify-full
- sslfactoryarg and socketFactoryArg are deprecated (as constructors with Properties) can be used.",,contains links,https://github.com/pgjdbc/pgjdbc/commit/cdeeaca47dc3bc6f727c79a582c9e4123099526e,pgjdbc/pgjdbc,https://github.com/pgjdbc/pgjdbc/commit/cdeeaca47dc3bc6f727c79a582c9e4123099526e,200,,https://github.com/advisories/GHSA-568q-9fw5-28wf; https://github.com/pgjdbc/pgjdbc/commit/c2885dd0cfc793f81e5dd3ed2300bb32476eb14a,https://github.com/advisories/GHSA-568q-9fw5-28wf,github advisory,successful,,https://github.com/advisories/GHSA-568q-9fw5-28wf,github advisory,https://github.com/advisories/GHSA-568q-9fw5-28wf,github advisory,2018-10-19T16:53:33Z,https://api.github.com/advisories/GHSA-568q-9fw5-28wf,ok,GitHub advisory API exposes published_at; used as advisory availability date,published_at
120,CVE-2018-11777,"HIVE-20420: Provide a fallback authorizer when no other authorizer is in use (Daniel Dai, reviewed by Laszlo Pinter, Thejas Nair)

Signed-off-by: Thejas M Nair <thejas@hortonworks.com>",,contains links,https://github.com/apache/hive/commit/00c0ee7bc4b8492476b377a6edafcc33411f14b;https://github.com/apache/hive/commit/3b2ea248078bdf3a8372958cf51a989dc3883bcc;https://github.com/apache/hive/commit/f0419dfaabe31dd7802c37aeebab101265907e1;https://github.com/apache/hive/commit/1a1d6ca1bc3ae840238dc345fa1eb2c7c28c8cb,apache/hive,https://github.com/apache/hive/commit/00c0ee7bc4b8492476b377a6edafcc33411f14b,200,,https://issues.apache.org/jira/browse/HIVE-20420; https://github.com/apache/hive/commit/12d2b2dbf56d9a41d954487a70e99e9cdbcd8884,https://issues.apache.org/jira/browse/HIVE-20420,apache issue tracker,successful,,https://issues.apache.org/jira/browse/HIVE-20420,jira issue tracker,https://issues.apache.org/jira/browse/HIVE-20420,jira issue tracker,2018-08-18T05:07:00Z,https://issues.apache.org/jira/browse/HIVE-20420,ok,parsed from Jira HTML fallback,created_at
121,CVE-2019-3795,"Align Code with Javadoc

Fixes: gh-6734",,contains links,https://github.com/spring-projects/spring-security/commit/6f02f690ac65ccf99d8df47ac3d730a68f87c569,spring-projects/spring-security,https://github.com/spring-projects/spring-security/commit/6f02f690ac65ccf99d8df47ac3d730a68f87c569,200,,https://github.com/spring-projects/spring-security/issues/6734; https://github.com/spring-projects/spring-security/commit/14c4ac75ecfb4812114149585f85929bb6294688,https://github.com/spring-projects/spring-security/issues/6734,github issue,successful,,https://github.com/spring-projects/spring-security/issues/6734,github issue,https://github.com/spring-projects/spring-security/issues/6734,github issue,2019-04-02T15:16:44Z,https://api.github.com/repos/spring-projects/spring-security/issues/6734,ok,,created_at
122,CVE-2020-17521,GROOVY-9824: replace some old api usage with newer available variants,,contains links,https://github.com/apache/groovy/commit/4e418d4a34c973a7ec1e822552103043ac13780e,apache/groovy,https://github.com/apache/groovy/commit/4e418d4a34c973a7ec1e822552103043ac13780e,200,,https://issues.apache.org/jira/browse/GROOVY-9824; https://github.com/apache/groovy/commit/76cad44a66d25ae8bfcbfa729a79ab57949a9a25,https://issues.apache.org/jira/browse/GROOVY-9824,apache issue tracker,successful,,https://issues.apache.org/jira/browse/GROOVY-9824,jira issue tracker,https://issues.apache.org/jira/browse/GROOVY-9824,jira issue tracker,2020-11-19T22:48:00Z,https://issues.apache.org/jira/browse/GROOVY-9824,ok,parsed from Jira HTML fallback,created_at
123,CVE-2019-0194,not found,,contains links,https://github.com/apache/camel/commit/a1f2d214a5e045eeb391720193cd40944b34ac35;https://github.com/apache/camel/commit/85ce135a59c19c12d351a529bd517e31cebdc9ea,apache/camel,https://github.com/apache/camel/commit/a1f2d214a5e045eeb391720193cd40944b34ac35,200,,https://issues.apache.org/jira/browse/CAMEL-13042; https://github.com/apache/camel/commit/3eb9afd4085a2b3c2236743e814b4eaccc2c76cf,https://issues.apache.org/jira/browse/CAMEL-13042,apache issue tracker,successful,,https://issues.apache.org/jira/browse/CAMEL-13042,jira issue tracker,https://issues.apache.org/jira/browse/CAMEL-13042,jira issue tracker,2019-01-08T12:13:00Z,https://issues.apache.org/jira/browse/CAMEL-13042,ok,parsed from Jira HTML fallback,created_at
124,CVE-2015-0264,CAMEL-8312: XML External Entity (XXE) injection in XPath. Thanks to Stephan Siano for the patch.,,contains links,https://github.com/apache/camel/commit/1df559649a96a1ca0368373387e542f46e4820da,apache/camel,https://github.com/apache/camel/commit/1df559649a96a1ca0368373387e542f46e4820da,200,,https://issues.apache.org/jira/browse/CAMEL-8312; https://github.com/apache/camel/commit/504cf03deba0726754f05152f7d8606fb76a72b4,https://issues.apache.org/jira/browse/CAMEL-8312,apache issue tracker,successful,,https://issues.apache.org/jira/browse/CAMEL-8312,jira issue tracker,https://issues.apache.org/jira/browse/CAMEL-8312,jira issue tracker,2015-02-04T07:25:00Z,https://issues.apache.org/jira/browse/CAMEL-8312,ok,parsed from Jira HTML fallback,created_at
125,CVE-2013-4517,not found,,contains links,https://github.com/apache/santuario-java/commit/a09b9042f7759d094f2d49f40fc7bcf145164b25,apache/santuario-java,https://github.com/apache/santuario-java/commit/a09b9042f7759d094f2d49f40fc7bcf145164b25,200,,https://svn.apache.org/repos/asf/santuario/xml-security-java/branches/1.5.x-fixes@1537956; https://github.com/apache/santuario-java/commit/10c73335ccd7fabe63ea58754bea1bc4b2dc4a93,https://svn.apache.org/repos/asf/santuario/xml-security-java/branches/1.5.x-fixes@1537956,source/tracker link,successful,,https://svn.apache.org/repos/asf/santuario/xml-security-java/branches/1.5.x-fixes@1537956,svn/source link,https://svn.apache.org/repos/asf/santuario/xml-security-java/branches/1.5.x-fixes@1537956,svn/source link,,https://svn.apache.org/repos/asf/santuario/xml-security-java/branches/1.5.x-fixes@1537956,not_available,"SVN revision date not found for r1537956; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/santuario/xml-security-java/branches/1.5.x-fixes@1537956",
126,CVE-2013-2172,not found,,contains links,https://github.com/apache/santuario-java/commit/d0536272059bba735583809e2bfa5d249bb2e537;https://github.com/apache/santuario-java/commit/8e8f8bf92a43608d7d5f9e357fae19244454a61f,apache/santuario-java,https://github.com/apache/santuario-java/commit/d0536272059bba735583809e2bfa5d249bb2e537,200,,https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1493769; https://github.com/apache/santuario-java/commit/c387f6ff479de4b6073c5200d725306f27680fd1,https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1493769,source/tracker link,successful,,https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1493769,svn/source link,https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1493769,svn/source link,,https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1493769,not_available,"SVN revision date not found for r1493769; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1493769",
127,CVE-2017-15709,"AMQ-6871 - By default only send generic platform details

The default behavior by the OpenWire client will be to send generic
platform details to the server with a new flag to send more specific
information.

(cherry picked from commit 5fa0bbd5156f29d97dcf48fd9fdb6a0488a8df1a)",,contains links,https://github.com/apache/activemq/commit/d2e49be3a8f21d862726c1f6bc9e1caa6ee8b581,apache/activemq,https://github.com/apache/activemq/commit/d2e49be3a8f21d862726c1f6bc9e1caa6ee8b581,200,,https://issues.apache.org/jira/browse/AMQ-6871; https://github.com/apache/activemq/commit/5fa0bbd5156f29d97dcf48fd9fdb6a0488a8df1a; https://github.com/apache/activemq/commit/1cfc9ff9a6d0682bd8fccf278924d15a908ccb31,https://issues.apache.org/jira/browse/AMQ-6871,apache issue tracker,successful,,https://issues.apache.org/jira/browse/AMQ-6871,jira issue tracker,https://issues.apache.org/jira/browse/AMQ-6871,jira issue tracker,2017-12-06T13:38:00Z,https://issues.apache.org/jira/browse/AMQ-6871,ok,parsed from Jira HTML fallback,created_at
128,CVE-2019-0232,"Limit CGI command line arguments

Limit the decoded form of individual command line arguments. This is to
work various issues passing command line arguments from Java to the OS
on Windows.
This restriction may be overridden by the new initialisation parameter
cmdLineArgumentsDecoded.
This is the fix for CVE-2019-0232.",,contains links,https://github.com/apache/tomcat/commit/4b244d827ade2a36ef3b8734939541207b78f35c,apache/tomcat,https://github.com/apache/tomcat/commit/4b244d827ade2a36ef3b8734939541207b78f35c,200,,https://github.com/advisories/GHSA-8vmx-qmch-mpqg; https://github.com/apache/tomcat/commit/55f4eba042a25e2e56dfe4288814ad0884bfc748,https://github.com/advisories/GHSA-8vmx-qmch-mpqg,github advisory,successful,,https://github.com/advisories/GHSA-8vmx-qmch-mpqg,github advisory,https://github.com/advisories/GHSA-8vmx-qmch-mpqg,github advisory,2019-04-18T14:27:35Z,https://api.github.com/advisories/GHSA-8vmx-qmch-mpqg,ok,GitHub advisory API exposes published_at; used as advisory availability date,published_at
129,CVE-2020-5407,"Polish OpenSamlAuthenticationProvider

- Use type-safe CriteriaSet
- Keep Assertion immutable

Closes gh-8471",,contains links,https://github.com/spring-projects/spring-security/commit/69b1bc62ffe7c1e1bbf508951efa1e0235954198,spring-projects/spring-security,https://github.com/spring-projects/spring-security/commit/69b1bc62ffe7c1e1bbf508951efa1e0235954198,200,,https://github.com/spring-projects/spring-security/issues/8471; https://github.com/spring-projects/spring-security/commit/f43d00fac6cdbcc8ecf683b10eb809ea555bf3b6,https://github.com/spring-projects/spring-security/issues/8471,github issue,successful,,https://github.com/spring-projects/spring-security/issues/8471,github issue,https://github.com/spring-projects/spring-security/issues/8471,github issue,2020-05-05T20:32:45Z,https://api.github.com/repos/spring-projects/spring-security/issues/8471,ok,,created_at
130,CVE-2019-10354,[SECURITY-534],,contains links,https://github.com/stapler/stapler/commit/19637555a9f32d3875356b47234131d8b1e9fee4,stapler/stapler,https://github.com/stapler/stapler/commit/19637555a9f32d3875356b47234131d8b1e9fee4,200,,https://github.com/jenkinsci/stapler/commit/2f4ca0f03c1e6188867bddddce12ff213a107d9d,https://github.com/jenkinsci/stapler/commit/2f4ca0f03c1e6188867bddddce12ff213a107d9d,github commit,successful,,https://github.com/jenkinsci/stapler/commit/2f4ca0f03c1e6188867bddddce12ff213a107d9d,github commit,https://github.com/jenkinsci/stapler/commit/2f4ca0f03c1e6188867bddddce12ff213a107d9d,github commit,2019-04-08T14:19:21Z,https://api.github.com/repos/jenkinsci/stapler/commits/2f4ca0f03c1e6188867bddddce12ff213a107d9d,ok,GitHub commit URL has no created_at; used commit committer date,commit_committer_date
131,CVE-2019-16771,"Merge pull request from GHSA-35fr-h7jr-hh86

Motivation:

An `HttpService` can produce a malformed HTTP response when a user
specified a malformed HTTP header values, such as:

    ResponseHeaders.of(HttpStatus.OK
                       ""my-header"", ""foo\r\nbad-header: bar"");

Modification:

- Add strict header value validation to `HttpHeadersBase`
- Add strict header name validation to `HttpHeaderNames.of()`, which is
  used by `HttpHeadersBase`.

Result:

- It is not possible anymore to send a bad header value which can be
  misused for sending additional headers or injecting arbitrary content.",,contains links,https://github.com/line/armeria/commit/b597f7a865a527a84ee3d6937075cfbb4470ed20,line/armeria,https://github.com/line/armeria/commit/b597f7a865a527a84ee3d6937075cfbb4470ed20,200,,https://github.com/advisories/GHSA-35fr-h7jr-hh86; https://github.com/line/armeria/commit/80310b36196b6fa6efd15af61635d2aa48c44418,https://github.com/advisories/GHSA-35fr-h7jr-hh86,github advisory,successful,,https://github.com/advisories/GHSA-35fr-h7jr-hh86,github advisory,https://github.com/advisories/GHSA-35fr-h7jr-hh86,github advisory,2019-12-06T18:55:47Z,https://api.github.com/advisories/GHSA-35fr-h7jr-hh86,ok,GitHub advisory API exposes published_at; used as advisory availability date,published_at
132,CVE-2017-9797,"GEODE-3249: Validate internal client/server messages

This is a squashed commit of the following from feature/GEODE-3249b:

commit c16b151e57169733186f0c029d1957da32d59635
    ""spotless"" fixes

commit f8e7ddd5e4696907ce60a14f581ef1ca83e65232

    GEODE-3249: Validate internal client/server messages

    This was merely a matter of changing the server to require the credentials
    and changing the client to send credentials.  I removed the general overriding
    of AbstractOp.processSecureBytes() because it made no sense.  If the server
    sends a secure byte ""part"" in a message the client is obligated to process
    it or the next message it sends will cause a security violation.

    I've added a server-side property that folks can set to allow old clients
    to continue to work.  This must be used to roll the servers forward to the
    new version that contains this change.  Clients must then be rolled
    forward & the servers can then be rolled once again without the property set.

    The system property is
      geode.allow-internal-messages-without-credentials=true",,contains links,https://github.com/apache/geode/commit/6be38ca;https://github.com/apache/geode/commit/6c2ea4a;https://github.com/apache/geode/commit/41e14dd;https://github.com/apache/geode/commit/f8e7ddd;https://github.com/apache/geode/commit/6ee5771;https://github.com/apache/geode/commit/0b881b5;https://github.com/apache/geode/commit/c2efd80;https://github.com/apache/geode/commit/1b03524;https://github.com/apache/geode/commit/7cbbf67;https://github.com/apache/geode/commit/e0fbb3c;https://github.com/apache/geode/commit/99b0fd6;https://github.com/apache/geode/commit/c8a3654,apache/geode,https://github.com/apache/geode/commit/6be38ca,200,,https://github.com/apache/geode/commit/c16b151e57169733186f0c029d1957da32d59635; https://github.com/apache/geode/commit/f8e7ddd5e4696907ce60a14f581ef1ca83e65232; https://github.com/apache/geode/commit/bb988caa5969d35948fd603f73bb1a32e879ef78,https://github.com/apache/geode/commit/c16b151e57169733186f0c029d1957da32d59635,github commit,successful,,https://github.com/apache/geode/commit/c16b151e57169733186f0c029d1957da32d59635,github commit,https://github.com/apache/geode/commit/c16b151e57169733186f0c029d1957da32d59635,github commit,2017-08-16T15:14:04Z,https://api.github.com/repos/apache/geode/commits/c16b151e57169733186f0c029d1957da32d59635,ok,GitHub commit URL has no created_at; used commit committer date,commit_committer_date
133,CVE-2020-11998,"AMQ-7490 - Fix JMX regression

(cherry picked from commit aa8900ca70e6f9422490c1a03627400375d3ff83)",,contains links,https://github.com/apache/activemq/commit/0d6e5f240ef34bae2e4089102047593bef628e6c,apache/activemq,https://github.com/apache/activemq/commit/0d6e5f240ef34bae2e4089102047593bef628e6c,200,,https://issues.apache.org/jira/browse/AMQ-7490; https://github.com/apache/activemq/commit/aa8900ca70e6f9422490c1a03627400375d3ff83; https://github.com/apache/activemq/commit/82f3658ce188090f25152b6ad0d4f99450040693,https://issues.apache.org/jira/browse/AMQ-7490,apache issue tracker,successful,,https://issues.apache.org/jira/browse/AMQ-7490,jira issue tracker,https://issues.apache.org/jira/browse/AMQ-7490,jira issue tracker,2020-05-22T08:56:00Z,https://issues.apache.org/jira/browse/AMQ-7490,ok,parsed from Jira HTML fallback,created_at
134,CVE-2018-1258,"Add accessDeniedHandler method to ExceptionHandlingSpec

This allows to configure accessDeniedHandler in ExceptionTranslationWebFilter through ServerHttpSecurity.

Issue: gh-5257",,contains links,https://github.com/spring-projects/spring-security/commit/7b8fa90d96aaf751a3256fa755d5f17e081c20f1,spring-projects/spring-security,https://github.com/spring-projects/spring-security/commit/7b8fa90d96aaf751a3256fa755d5f17e081c20f1,200,,https://github.com/spring-projects/spring-security/issues/5257; https://github.com/spring-projects/spring-security/commit/c30e218f1fb4ce5488a18ff9e582b5dbdf88ac26,https://github.com/spring-projects/spring-security/issues/5257,github issue,successful,,https://github.com/spring-projects/spring-security/issues/5257,github issue,https://github.com/spring-projects/spring-security/issues/5257,github issue,2018-04-24T09:39:25Z,https://api.github.com/repos/spring-projects/spring-security/issues/5257,ok,,created_at
135,CVE-2018-8013,not found,,contains links,https://github.com/apache/xmlgraphics-batik/commit/f91125b26a6ca2b7a1195f1842360bed03629839;https://github.com/apache/xmlgraphics-batik/commit/c5e5734293920250f2876648ac93660afc1d2923,apache/xmlgraphics-batik,https://github.com/apache/xmlgraphics-batik/commit/f91125b26a6ca2b7a1195f1842360bed03629839,200,,https://svn.apache.org/repos/asf/xmlgraphics/batik/trunk@1831241; https://github.com/apache/xmlgraphics-batik/commit/23df647cf944b6c33ab23f0433305c153e247839,https://svn.apache.org/repos/asf/xmlgraphics/batik/trunk@1831241,source/tracker link,successful,,https://svn.apache.org/repos/asf/xmlgraphics/batik/trunk@1831241,svn/source link,https://svn.apache.org/repos/asf/xmlgraphics/batik/trunk@1831241,svn/source link,,https://svn.apache.org/repos/asf/xmlgraphics/batik/trunk@1831241,not_available,"SVN revision date not found for r1831241; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/xmlgraphics/batik/trunk@1831241",
136,CVE-2020-13946,"Only allow strings to be passed to JMX authentication

 patch by Brandon Williams; reviewed by Mick Semb Wever for CASSANDRA-16077",,contains links,https://github.com/apache/cassandra/commit/63f4da90c3c51d230c535265786dbc7a33c1ace9,apache/cassandra,https://github.com/apache/cassandra/commit/63f4da90c3c51d230c535265786dbc7a33c1ace9,200,,https://issues.apache.org/jira/browse/CASSANDRA-16077; https://github.com/apache/cassandra/commit/d28f769fc6dae2ddbc150723a4069c765fc80c08,https://issues.apache.org/jira/browse/CASSANDRA-16077,apache issue tracker,successful,,https://issues.apache.org/jira/browse/CASSANDRA-16077,jira issue tracker,https://issues.apache.org/jira/browse/CASSANDRA-16077,jira issue tracker,2020-08-27T16:20:00Z,https://issues.apache.org/jira/browse/CASSANDRA-16077,ok,parsed from Jira HTML fallback,created_at
137,CVE-2020-11989,"The context path is no longer used when determining the path application path

Servlet-Path + Path-Info is used instead

NOTE: some servlet containers will decode the context-path (Tomcat) and others will not (Jetty).  Per the Servlet spect the servlet-path and path-info are always decoded.
Shiro only makes decisions based on the application path, I.e. the request URI with the context-path removed, so we can just avoid dealing with it all together.

`WebUtils.getRequestURI()` has been deprecated to reflect this, and the previous behavior restored (as there was an issue with double decoding the URL in SHIRO-753)

Fixes: SHIRO-753",,contains links,https://github.com/apache/shiro/commit/b90f91875e5e18c4805013c2fa0567b1700f5a96,apache/shiro,https://github.com/apache/shiro/commit/b90f91875e5e18c4805013c2fa0567b1700f5a96,200,,https://issues.apache.org/jira/browse/SHIRO-753; https://github.com/apache/shiro/commit/4cf242d29552876ba09bc7e1ca0b841ba5ae4017,https://issues.apache.org/jira/browse/SHIRO-753,apache issue tracker,successful,,https://issues.apache.org/jira/browse/SHIRO-753,jira issue tracker,https://issues.apache.org/jira/browse/SHIRO-753,jira issue tracker,2020-04-07T09:41:00Z,https://issues.apache.org/jira/browse/SHIRO-753,ok,parsed from Jira HTML fallback,created_at
138,CVE-2018-11786,[KARAF-5427] Add RBAC support for reflection invocation and redirections in the console,,contains links,https://github.com/apache/karaf/commit/103f33105a58c899706a0687bb334678e2fa1ee7;https://github.com/apache/karaf/commit/24fb477ea886e8f294dedbad98d2a2c4cb2a44f9,apache/karaf,https://github.com/apache/karaf/commit/103f33105a58c899706a0687bb334678e2fa1ee7,200,,https://issues.apache.org/jira/browse/KARAF-5427; https://github.com/apache/karaf/commit/066d28aa455d896ac6269c0b0efca67cda90c716,https://issues.apache.org/jira/browse/KARAF-5427,apache issue tracker,successful,,https://issues.apache.org/jira/browse/KARAF-5427,jira issue tracker,https://issues.apache.org/jira/browse/KARAF-5427,jira issue tracker,2017-10-16T13:52:00Z,https://issues.apache.org/jira/browse/KARAF-5427,ok,parsed from Jira HTML fallback,created_at
139,CVE-2016-1181,Fixed CVE-2016-1181 and CVE-2016-1182,,contains links,https://github.com/kawasima/struts1-forever/commit/eda3a79907ed8fcb0387a0496d0cb14332f250e8,kawasima/struts1-forever,https://github.com/kawasima/struts1-forever/commit/eda3a79907ed8fcb0387a0496d0cb14332f250e8,200,,https://github.com/advisories/GHSA-7jw3-5q4w-89qg; https://github.com/advisories/GHSA-5ggr-mpgw-3mgx; https://github.com/kawasima/struts1-forever/commit/fdd9eb8f94ca75eb9effac9602b9d4ee0cb904b5,https://github.com/advisories/GHSA-7jw3-5q4w-89qg,github advisory,successful,,https://github.com/advisories/GHSA-7jw3-5q4w-89qg,github advisory,https://github.com/advisories/GHSA-7jw3-5q4w-89qg,github advisory,2022-05-13T01:25:20Z,https://api.github.com/advisories/GHSA-7jw3-5q4w-89qg,ok,GitHub advisory API exposes published_at; used as advisory availability date,published_at
140,CVE-2014-3529,not found,,contains links,https://github.com/apache/poi/commit/103b45073c7b504236588b3acc146530205af53c;https://github.com/apache/poi/commit/236c3c52a9b90688b2e57ec503559409e29f33ed;https://github.com/apache/poi/commit/d72bd78c19dfb7b57395a66ae8d9269d59a87bd2;https://github.com/apache/poi/commit/6050a68d5adfb4ffef1edb778add09bcee32d1c3;https://github.com/apache/poi/commit/eabb6a924be24abb879372d0bc967e0d316b2cf8,apache/poi,https://github.com/apache/poi/commit/103b45073c7b504236588b3acc146530205af53c,200,,https://svn.apache.org/repos/asf/poi/branches/REL_3_10_BRANCH@1616509; https://github.com/apache/poi/commit/dfa98753acd28420afe3b0a0cbb906ab71b9bf4d,https://svn.apache.org/repos/asf/poi/branches/REL_3_10_BRANCH@1616509,source/tracker link,successful,,https://svn.apache.org/repos/asf/poi/branches/REL_3_10_BRANCH@1616509,svn/source link,https://svn.apache.org/repos/asf/poi/branches/REL_3_10_BRANCH@1616509,svn/source link,,https://svn.apache.org/repos/asf/poi/branches/REL_3_10_BRANCH@1616509,not_available,"SVN revision date not found for r1616509; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/poi/branches/REL_3_10_BRANCH@1616509",
